"model","enzyme","Rsquared","AIC","BIC"
"simplified_Johnson_Lewin","MTD2252",NA,Inf,Inf
"simplified_Johnson_Lewin","MTD2262",0.931497841555771,10.1537016991232,11.1398245858042
"simplified_Johnson_Lewin","MTD2263",0.962011631816328,14.4775906560401,15.4637135427212
"simplified_Johnson_Lewin","MTD2283",0.924724678281527,26.2703419423643,27.7832674073346
"simplified_Johnson_Lewin","MUM0001",0.990619080418242,-26.924399163017,-25.9382762763359
"simplified_Johnson_Lewin","MUM9919",0.994575397054722,-32.4901292530772,-31.5040063663961
"simplified_Johnson_Lewin","MUM9922",0.990944631526122,-28.3088757329073,-27.3227528462262
"simplified_Johnson_Lewin","MUM9923",0.9927356074453,-33.4186739838391,-32.4325510971581
"simplified_Johnson_Lewin","MUM9920",0.984315207932441,-23.4914865463243,-22.5053636596432
"simplified_Johnson_Lewin","MUM9924",0.985066100452541,-24.12324036143,-23.1371174747489
"simplified_Johnson_Lewin","GVT6",1,-Inf,-Inf
"simplified_Johnson_Lewin","TV298",1,-Inf,-Inf
"simplified_Johnson_Lewin","GYCA ",0.939749998900884,14.9046004396627,16.4175259046329
"simplified_Johnson_Lewin","M12",0.881234201913139,14.2467058149302,15.2328287016113
"simplified_Johnson_Lewin","CBS109.7",0.121468118468832,42.6574638256251,43.6435867123062
"simplified_Johnson_Lewin","YP1 ",0.937301292811981,4.62601577691193,6.13894124188216
"simplified_Johnson_Lewin","206",0.902522576954807,21.3769093338563,21.1064600791329
"simplified_Johnson_Lewin","V90",0.938643597830312,17.4574838401843,18.4436067268654
"simplified_Johnson_Lewin","V51",0.912180264931321,17.4339199731564,16.3927173192967
"simplified_Johnson_Lewin","ARSEF3458",0.929390240972093,3.47910133376731,0.410573139366763
"simplified_Johnson_Lewin","ARSEF4491",0.973135567648241,3.69525193346492,0.626723739064378
"simplified_Johnson_Lewin","ARSEF4461",0.815354912170184,9.51542757354094,6.4468993791404
"simplified_Johnson_Lewin","Z4",0.922762358266813,5.17895243663009,2.11042424222955
"simplified_Johnson_Lewin","Z11",0.944284410698712,6.16655467834381,3.09802648394326
"simplified_Johnson_Lewin","T229",0.831990322663547,3.28075598956882,0.212227795168277
"simplified_Johnson_Lewin","T314",0.842668989009126,12.245460609336,9.17693241493541
"simplified_Johnson_Lewin","Z43",0.846912746016229,14.0037384600666,10.935210265666
"simplified_Johnson_Lewin","Z143",0.918070754194936,9.7835394214204,6.71501122701985
"simplified_Johnson_Lewin","T130",0.736315513358923,20.1811305085631,17.1126023141625
"simplified_Johnson_Lewin","ARSEF2859",0.929595837558109,2.32602743680763,-0.74250075759292
"simplified_Johnson_Lewin","Z25",-9.23461608648511,23.0668626350617,19.9983344406611
"simplified_Johnson_Lewin","Z26",0.811641245340993,6.70785839534457,3.63933020094403
"simplified_Johnson_Lewin","TT5",0.921494633546371,2.84103672114747,-0.227491473253078
"simplified_Johnson_Lewin","T80",0.848184707557674,6.30154153260648,3.23301333820594
"simplified_Johnson_Lewin","Mycotech GHA",0.857414044449074,10.659964328235,7.59143613383446
"simplified_Johnson_Lewin","Z135",-23.3639056169782,28.0960528447205,25.02752465032
"simplified_Johnson_Lewin","T195",0.861441909823957,9.64010582788973,6.57157763348918
"simplified_Johnson_Lewin","IMI322663",NA,Inf,Inf
"simplified_Johnson_Lewin","",0.324558459854851,157.145184407653,165.713044741174
"simplified_Johnson_Lewin","CC359B",0.991904999166661,-9.76583282655348,-11.718643264383
"simplified_Johnson_Lewin","ARSEF7028",0.906858144687793,23.4352080232442,23.8324157316434
"simplified_Johnson_Lewin","UMB72.01 ",0.981301379739822,-9.26374081516582,-11.2165512529953
"simplified_Johnson_Lewin","UMB135.01 ",0.698795756451099,12.3499536668974,10.3971432290679
"simplified_Johnson_Lewin","UMB108.01 ",0.66241607305718,10.0856549200466,8.13284448221709
"simplified_Johnson_Lewin","UMB310.06 ",0.889083663572623,1.13205377675577,-0.820756661073725
"simplified_Johnson_Lewin","432.99",0.983468888200956,-0.898961255369171,0.613964209601059
"simplified_Johnson_Lewin","434.99",0.937009130734679,9.0945112367455,10.6074367017157
"simplified_Johnson_Lewin","455.99",0.992872578627585,-21.9725799639761,-20.4596544990059
"simplified_Johnson_Lewin","34.79",0.975948531624322,-6.72059183123833,-5.2076663662681
"simplified_Johnson_Lewin","51.81",0.886036374223159,16.1638841799112,17.6768096448814
"simplified_Johnson_Lewin","73.82",0.997516522049326,-32.1490083085758,-30.6360828436056
"simplified_Johnson_Lewin","71.82",0.984110085012934,-14.9087148072535,-13.3957893422833
"simplified_Johnson_Lewin","74.82",0.914703106140264,10.3251769318787,11.8381023968489
"simplified_Johnson_Lewin","75.82",0.976616550148197,-4.63760143911212,-3.12467597414189
"simplified_Johnson_Lewin","77.82",0.909543935748663,-1.46696861297409,0.0459568519961397
"simplified_Johnson_Lewin","12.74",0.940901476564585,-1.53042018772626,-0.0174947227560303
"simplified_Johnson_Lewin","17.76",0.972235048401443,15.1938992017237,16.7068246666939
"simplified_Johnson_Lewin","19.79",0.998832108031632,-21.9357230628976,-20.4227975979274
"simplified_Johnson_Lewin","450.99",0.99432974079489,-8.10482549070619,-6.59190002573596
"simplified_Johnson_Lewin","452.99",0.991767436496065,-23.9095631903047,-22.3966377253344
"simplified_Johnson_Lewin","453.99",0.987068725244413,-28.9680603106138,-27.4551348456435
"simplified_extended_Johnson_Lewin","MTD2245",NA,Inf,Inf
"simplified_extended_Johnson_Lewin","MTD2251",NA,Inf,Inf
"simplified_extended_Johnson_Lewin","MTD2262",-139.093929149859,80.7625299970678,81.9458774610851
"simplified_extended_Johnson_Lewin","MTD2263",0.962011631816325,16.4775906560408,17.6609381200581
"simplified_extended_Johnson_Lewin","MTD2283",0.924724678281527,28.2703419423643,30.0858525003286
"simplified_extended_Johnson_Lewin","MUM0001",0.770578119035492,3.84756393756529,5.03091140158261
"simplified_extended_Johnson_Lewin","MUM9919",0.912946704437632,-5.50994690161008,-4.32659943759276
"simplified_extended_Johnson_Lewin","GVT6",-2422.1873946376,42.8313489381262,39.1491151048456
"simplified_extended_Johnson_Lewin","TV298",-2514.38886004524,42.9324510494524,39.2502172161717
"simplified_extended_Johnson_Lewin","GYCA ",-80.1557512460392,88.9608289557783,90.7763395137426
"simplified_extended_Johnson_Lewin","206",0.00587989899017427,39.6325699623655,39.3080308566974
"simplified_extended_Johnson_Lewin","V90",0.00312325200932717,44.5488324101535,45.7321798741708
"simplified_extended_Johnson_Lewin","V51",-6.10833491253611,45.7963423180287,44.546899133397
"simplified_extended_Johnson_Lewin","ARSEF3458",-953.481764623462,43.5261231438654,39.8438893105848
"simplified_extended_Johnson_Lewin","ARSEF4491",-995.500911395572,47.7800604891884,44.0978266559078
"simplified_extended_Johnson_Lewin","ARSEF4461",-768.349330343011,44.854887064428,41.1726532311473
"simplified_extended_Johnson_Lewin","Z4",-1019.87064953367,45.136070331542,41.4538364982614
"simplified_extended_Johnson_Lewin","Z11",-1160.67823934918,47.9470198306878,44.2647859974071
"simplified_extended_Johnson_Lewin","T229",-2214.94076138764,43.2294200428839,39.5471862096033
"simplified_extended_Johnson_Lewin","T314",-1181.31560975203,49.9439946832391,46.2617608499584
"simplified_extended_Johnson_Lewin","Z43",-1091.5600097632,51.4958428079563,47.8136089746756
"simplified_extended_Johnson_Lewin","Z143",-1134.54255922229,49.9305998281098,46.2483659948291
"simplified_extended_Johnson_Lewin","T130",-1270.84980479762,56.1060492120328,52.4238153787521
"simplified_extended_Johnson_Lewin","ARSEF2859",-833.383638144688,41.8468121821619,38.1645783488812
"simplified_extended_Johnson_Lewin","Z25",-1016.54153275386,43.464338740561,39.7821049072804
"simplified_extended_Johnson_Lewin","Z26",-1212.28718920025,43.7898404172771,40.1076065839964
"simplified_extended_Johnson_Lewin","TT5",-1071.52461609467,42.9304723078362,39.2482384745555
"simplified_extended_Johnson_Lewin","T80",-1155.87574131934,44.0558175425667,40.3735837092861
"simplified_extended_Johnson_Lewin","HRI1.72",-1019.17620609013,44.4889126963214,40.8066788630407
"simplified_extended_Johnson_Lewin","Mycotech GHA",-1267.38981111367,49.0332194244013,45.3509855911206
"simplified_extended_Johnson_Lewin","ARSEF2879",-923.14640129822,44.6721732476053,40.9899394143246
"simplified_extended_Johnson_Lewin","Z135",-703.710979350623,43.5547928498961,39.8725590166155
"simplified_extended_Johnson_Lewin","T195",-1168.44279094117,47.8030989675931,44.1208651343124
"simplified_extended_Johnson_Lewin","Z139",-248.761266661826,37.9900882390832,34.3078544058026
"simplified_extended_Johnson_Lewin","IMI322663",NA,Inf,Inf
"simplified_extended_Johnson_Lewin","",0.35189098174872,157.451569104333,167.733001504559
"simplified_extended_Johnson_Lewin","ARSEF7028",-34.6020352803496,73.0034834555587,73.4801327056377
"simplified_extended_Johnson_Lewin","UMB108.01 ",0.612851483547279,12.7706260752129,10.4272535498175
"simplified_extended_Johnson_Lewin","UMB310.06 ",0.882168175667943,3.43446477232338,1.09109224692798
"simplified_extended_Johnson_Lewin","432.99",-3.85459480521157,57.9254062338748,59.7409167918391
"simplified_extended_Johnson_Lewin","455.99",0.186198264745053,27.4050926129043,29.2206031708686
"simplified_extended_Johnson_Lewin","51.81",-48.5144493758369,78.9052890518685,80.7207996098327
"simplified_extended_Johnson_Lewin","71.82",0.727224114208842,15.5209441569911,17.3364547149554
"simplified_extended_Johnson_Lewin","75.82",-23.7078122570695,66.9908611356955,68.8063716936598
"simplified_extended_Johnson_Lewin","12.74",0.153548482882786,27.0880496671081,28.9035602250724
"simplified_extended_Johnson_Lewin","17.76",0.972235037629568,17.1939030813896,19.0094136393539
"Sharpe-Schoolfield","MTD2262",0.970875526451381,6.4561239302122,7.83669597156573
"Sharpe-Schoolfield","MTD2263",0.992021876340201,4.43239982526342,5.81297186661695
"Sharpe-Schoolfield","MTD2283",0.933057814453919,29.097111905483,31.2152075564413
"Sharpe-Schoolfield","MUM0001",0.998066142801748,-37.1368503037066,-35.7562782623531
"Sharpe-Schoolfield","MUM9919",0.995762316342513,-30.7124803006085,-29.331908259255
"Sharpe-Schoolfield","MUM9922",0.996218933474803,-32.1690407090254,-30.7884686676719
"Sharpe-Schoolfield","MUM9923",0.995727949851146,-34.1966915474976,-32.816119506144
"Sharpe-Schoolfield","MUM9920",0.987363271055848,-21.4362426869101,-20.0556706455566
"Sharpe-Schoolfield","MUM9924",0.987442756781292,-21.6832654249247,-20.3026933835711
"Sharpe-Schoolfield","GVT6",-0.610524585820936,15.5662325296349,11.2702930574742
"Sharpe-Schoolfield","TV298",0.491098754828396,10.9097151074438,6.61377563528302
"Sharpe-Schoolfield","GYCA ",0.995919139469917,-8.01734666234195,-5.89925101138363
"Sharpe-Schoolfield","M12",0.994547667720195,-9.48328429490605,-8.10271225355251
"Sharpe-Schoolfield","CBS109.7",0.132546764723485,46.5432484712096,47.9238205125631
"Sharpe-Schoolfield","206",0.999464773094738,-11.0558877150001,-11.4345166716129
"Sharpe-Schoolfield","V90",0.999316661716322,-19.0196991050587,-17.6391270637052
"Sharpe-Schoolfield","V51",0.999350042119439,-8.00288382106757,-9.46056753647118
"Sharpe-Schoolfield","ARSEF3458",0.894186430510824,9.09714294351967,4.8012034713589
"Sharpe-Schoolfield","ARSEF4491",0.851718015065018,14.5285022146242,10.2325627424634
"Sharpe-Schoolfield","ARSEF4461",0.732110347749141,15.0039860217155,10.7080465495548
"Sharpe-Schoolfield","Z4",0.923139452329504,9.15937557764837,4.8634361054876
"Sharpe-Schoolfield","Z11",0.900422020169766,12.4892789447259,8.19333947256516
"Sharpe-Schoolfield","T229",0.73656323241797,9.0799231376512,4.78398366549044
"Sharpe-Schoolfield","T314",0.879007078439258,15.1949810422571,10.8990415700964
"Sharpe-Schoolfield","Z43",0.864608635206914,17.512384606456,13.2164451342952
"Sharpe-Schoolfield","Z143",0.908623720833683,14.2200590146294,9.92411954246859
"Sharpe-Schoolfield","T130",0.791924649670643,23.2337185615458,18.937779089385
"Sharpe-Schoolfield","ARSEF2859",0.9186552378855,6.90380366698136,2.60786419482059
"Sharpe-Schoolfield","Z25",0.732455809778263,12.4898776841049,8.19393821194416
"Sharpe-Schoolfield","Z26",0.845853671123563,9.90607409502848,5.61013462286771
"Sharpe-Schoolfield","TT5",0.960690233819828,4.07426074673657,-0.221678725424196
"Sharpe-Schoolfield","T80",0.82699007366032,10.8242790123003,6.5283395401395
"Sharpe-Schoolfield","HRI1.72",0.952776536929992,6.56653248276204,2.27059301060127
"Sharpe-Schoolfield","Mycotech GHA",0.777779249433357,16.4348693083414,12.1389298361807
"Sharpe-Schoolfield","ARSEF2879",0.954945244964332,6.95718423812183,2.66124476596106
"Sharpe-Schoolfield","Z135",0.746377797211063,13.836003769055,9.54006429689427
"Sharpe-Schoolfield","T195",0.828671311852069,14.4892826402691,10.1933431681083
"Sharpe-Schoolfield","Z139",0.892484934921274,8.98756892213862,4.69162944997786
"Sharpe-Schoolfield","",0.349334397679393,159.612982917891,171.607987384821
"Sharpe-Schoolfield","CC359B",0.462027705879313,15.2169690276681,12.4830344147069
"Sharpe-Schoolfield","ARSEF7028",0.906869807678206,27.4342062205088,27.9902970122676
"Sharpe-Schoolfield","UMB72.01 ",0.755764948048305,7.5846659398417,4.8507313268804
"Sharpe-Schoolfield","UMB135.01 ",0.644229333884721,17.1824423785413,14.44850776558
"Sharpe-Schoolfield","UMB108.01 ",0.627426835429758,14.5787513283691,11.8448167154078
"Sharpe-Schoolfield","UMB310.06 ",0.87366695904962,5.78278083073581,3.04884621777452
"Sharpe-Schoolfield","432.99",0.98348288695855,3.0925670288284,5.21066267978672
"Sharpe-Schoolfield","434.99",0.93746746993583,13.0214824244901,15.1395780754484
"Sharpe-Schoolfield","455.99",0.992875238817518,-17.9763129921683,-15.85821734121
"Sharpe-Schoolfield","34.79",0.975974566659627,-2.73142241179593,-0.613326760837612
"Sharpe-Schoolfield","51.81",0.971909220215123,6.15950493605379,8.27760058701211
"Sharpe-Schoolfield","73.82",0.998045104896781,-30.5422427170108,-28.4241470660525
"Sharpe-Schoolfield","71.82",0.991201008232475,-16.8191896812123,-14.701094030254
"Sharpe-Schoolfield","74.82",0.992147880689077,-9.52836875070011,-7.41027309974179
"Sharpe-Schoolfield","75.82",0.992217854761962,-11.6395660703136,-9.52147041935531
"Sharpe-Schoolfield","77.82",0.909583087824841,2.52870215249214,4.64679780345046
"Sharpe-Schoolfield","12.74",0.955883057930284,-0.454040761068798,1.66405488988952
"Sharpe-Schoolfield","17.76",0.971196890790067,19.5609876872718,21.6790833382301
"Sharpe-Schoolfield","19.79",0.998889270324531,-18.4375552894076,-16.3194596384493
"Sharpe-Schoolfield","450.99",0.99454444990122,-4.4908392371211,-2.37274358616278
"Sharpe-Schoolfield","452.99",0.991774929704923,-19.9186692494958,-17.8005735985375
"Sharpe-Schoolfield","453.99",0.987074466766245,-24.9725013243139,-22.8544056733556
"extended_Schoolfield","MTD2262",0.922087369985196,17.3122070427229,18.8900036614127
"extended_Schoolfield","MTD2263",0.990440245496699,8.06012896855761,9.63792558724737
"extended_Schoolfield","MTD2283",0.933057814453919,31.097111905483,33.5177926494354
"extended_Schoolfield","MUM9919",0.994575923990138,-26.4910035380969,-24.9132069194072
"extended_Schoolfield","MUM9923",0.980910565139982,-18.7233208126011,-17.1455241939113
"extended_Schoolfield","MUM9920",0.97924884233202,-14.9722924822498,-13.39449586356
"extended_Schoolfield","MUM9924",0.969039531656739,-11.5615436730961,-9.98374705440638
"extended_Schoolfield","GVT6",-0.240217293733787,16.5211391117109,11.6114940006701
"extended_Schoolfield","TV298",0.660477424173779,11.2908609541829,6.381215843142
"extended_Schoolfield","GYCA ",0.912356123433255,24.6523919994933,27.0730727434457
"extended_Schoolfield","M12",0.377457563485256,35.1566307537562,36.734427372446
"extended_Schoolfield","CBS109.7",0.114029823381937,48.7333436490873,50.3111402677771
"extended_Schoolfield","206",0.894200808541661,27.9503639256722,27.5176451181148
"extended_Schoolfield","V90",0.938498598666149,23.4787277993984,25.0565244180882
"extended_Schoolfield","V51",0.545730760193916,33.2943428518064,31.6284186056308
"extended_Schoolfield","ARSEF3458",0.909142146739097,10.487612807208,5.57796769616715
"extended_Schoolfield","ARSEF4491",0.920492332631908,14.0354530038293,9.12580789278842
"extended_Schoolfield","ARSEF4461",0.774989931661754,16.306266017657,11.3966209066162
"extended_Schoolfield","Z4",0.928997520440479,10.8422639341857,5.93261882314478
"extended_Schoolfield","Z11",0.911270220028739,14.0278970126567,9.11825190161583
"extended_Schoolfield","T229",0.714487399917763,11.4018143118595,6.49216920081858
"extended_Schoolfield","T314",0.867258250956341,17.5656748810815,12.6560297700406
"extended_Schoolfield","Z43",0.814444359224229,20.7731254241831,15.8634803131423
"extended_Schoolfield","Z143",0.873421168296166,17.5235765047997,12.6139313937588
"extended_Schoolfield","T130",0.78431480666783,25.3773970855919,20.4677519745511
"extended_Schoolfield","ARSEF2859",0.922376904909807,8.71647788896943,3.80683277792856
"extended_Schoolfield","Z25",0.610059914552423,15.9967110860298,11.0870659749889
"extended_Schoolfield","Z26",0.858566898346242,11.5617720417285,6.65212693068764
"extended_Schoolfield","TT5",0.93089598113616,8.33082033825741,3.42117522721653
"extended_Schoolfield","T80",0.856135670849763,12.0863659172958,7.17672080625492
"extended_Schoolfield","HRI1.72",0.939967873253906,9.52648846944517,4.6168433584043
"extended_Schoolfield","Mycotech GHA",0.800138331257952,18.010686153221,13.1010410421801
"extended_Schoolfield","ARSEF2879",0.980597082210741,5.58736394853246,0.677718837491581
"extended_Schoolfield","Z135",0.716778757342926,16.2775341659691,11.3678890549282
"extended_Schoolfield","T195",0.849267275397432,15.9769801133236,11.0673350022827
"extended_Schoolfield","Z139",0.881124870283538,11.3893394583357,6.47969434729481
"extended_Schoolfield","",0.35196751066414,161.446727525667,175.155304059301
"extended_Schoolfield","CC359B",0.635790806666303,15.2665757706575,12.1420790701303
"extended_Schoolfield","ARSEF7028",0.906865694231638,29.4345595629104,30.0700918963491
