"model","enzyme","Rsquared","AIC","BIC"
"Sharpe-Schoolfield",29,0.8680782777346,9.140735239183,9.69682603094185
"Sharpe-Schoolfield",35,0.881083235527438,14.4003278758174,14.9564186675762
"Sharpe-Schoolfield",38,0.985636306032638,0.0453185134543439,0.601409305213194
"Sharpe-Schoolfield",41,0.977638025499097,5.17655497082604,5.73264576258489
"Sharpe-Schoolfield",44,0.823198657611488,12.5574684551594,12.1788394985466
"Sharpe-Schoolfield",144,0.996862719088237,-20.4325105482126,-20.8111395048254
"Sharpe-Schoolfield",146,0.997402568878125,-19.1823235006386,-19.5609524572514
"Sharpe-Schoolfield",148,0.999030491953938,-17.6200013159062,-17.0639105241473
"Sharpe-Schoolfield",304,0.98376587444031,-3.40313055150926,-6.13706516447055
"Sharpe-Schoolfield",305,0.996160783528595,-8.11035422949073,-9.56803794489435
"Sharpe-Schoolfield",385,0.997181304400654,-19.0300592568366,-20.4877429722402
"Sharpe-Schoolfield",388,0.994211488448621,-19.8343951852729,-21.2920789006765
"Sharpe-Schoolfield",391,0.99980665177414,-35.9666939967345,-37.4243777121381
"Sharpe-Schoolfield",394,0.997952508293041,-22.9369256921102,-24.3946094075138
"Sharpe-Schoolfield",397,0.997076993122856,-20.6867458159869,-21.0653747725997
"Sharpe-Schoolfield",400,0.997785174872287,-22.393447247585,-22.7720762041978
"Sharpe-Schoolfield",403,0.99022438727866,-14.5779682640291,-14.9565972206419
"Sharpe-Schoolfield",406,0.958101081646555,-2.31903344300871,-2.69766239962152
"Sharpe-Schoolfield",415,0.994260436899896,-15.5791160546348,-17.0367997700384
"Sharpe-Schoolfield",418,0.999606686529775,-32.4359393731057,-33.8936230885093
"Sharpe-Schoolfield",421,0.980311848378536,-13.5984431927775,-15.0561269081811
"Sharpe-Schoolfield",483,0.791924574934388,14.8159801374357,12.0820455244744
"Sharpe-Schoolfield",843,0.994400331267621,-40.8668989928223,-36.3934976855155
"Sharpe-Schoolfield",844,0.991460012743662,-29.7184025352392,-25.2450012279323
"Sharpe-Schoolfield",845,0.984735515356969,-4.88757205632217,-0.414170749015366
"Sharpe-Schoolfield",846,0.997325781522631,-22.0188913061392,-17.5454899988324
"extended_Schoolfield",26,0.268638385454885,27.9868345505882,26.3209103044126
"extended_Schoolfield",41,0.865556206093037,21.5268291556,22.1623614890387
"extended_Schoolfield",144,0.946545877227231,1.41576051438766,0.983041706830166
"extended_Schoolfield",148,0.963809004152132,13.3382135605299,13.9737458939685
"extended_Schoolfield",304,0.981949299109838,-0.872785692357883,-3.99728239288508
"extended_Schoolfield",305,0.97578225560779,4.94054958218989,3.27462533601433
"extended_Schoolfield",385,0.851505031773618,6.75560183809587,5.0896775919203
"extended_Schoolfield",388,0.874299314531828,0.633775110046415,-1.03214913612915
"extended_Schoolfield",391,0.799693799682707,7.69196380794494,6.02603956176938
